zarizeni,uzivatel,lokace_pred,lokace_pred_typ,lokace_po,lokace_po_typ,cas_klient,cas_server,typ_operace,vyrobek
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779116553,1606778869943,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779233383,1606778986804,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779259981,1606779013250,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779266726,1606779020026,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779985001,1606779738317,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779987309,1606779740599,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779989376,1606779742692,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779992386,1606779745686,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779994311,1606779747855,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606780786878,1606780540329,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606780788789,1606780542135,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606780792221,1606780545578,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606780794815,1606780548108,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606781118490,1606780871824,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606781189191,1606780942624,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606781726200,1606781479523,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606781728604,1606781481933,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606781899149,1606781652711,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783424572,1606783178331,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783498663,1606783252301,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783549883,1606783303273,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783614626,1606783368205,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783682159,1606783435574,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783778138,1606783531669,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783818011,1606783571349,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783929070,1606783683008,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783973065,1606783726562,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606784062835,1606783816270,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606784217642,1606783971224,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606784339360,1606784092861,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606784389080,1606784142563,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606784525053,1606784278455,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606784815014,1606784568363,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606784926941,1606784681441,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606784966649,1606784719988,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606786461563,1606786216075,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606786577928,1606786331402,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606786615070,1606786368496,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606786789423,1606786542938,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606786843776,1606786597177,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606786989624,1606786743486,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606787023204,1606786776648,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606787061646,1606786814987,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606787418597,1606787171972,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606787723549,1606787477714,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606787772880,1606787526481,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606788212896,1606787966597,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606788307099,1606788060764,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606788525471,1606788279611,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606788577478,1606788331044,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606788650032,1606788403721,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606788855600,1606788609103,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606790294384,1606790047823,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606790296952,1606790050335,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606790298739,1606790052102,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606790300327,1606790053710,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606790301335,1606790054654,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606790308409,1606790061799,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606790310287,1606790063657,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606790873641,1606790627149,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606790936714,1606790690210,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606791149058,1606790902597,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606791220267,1606790973748,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606791297906,1606791051379,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606791519296,1606791272760,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606791603528,1606791356953,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606792004342,1606791757836,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606792075880,1606791829431,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606792173781,1606791928681,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606792544889,1606792298450,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606792752415,1606792506029,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606792820918,1606792574534,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606793035889,1606792789441,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606793291735,1606793045335,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606793395043,1606793148636,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606793668413,1606793421917,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606793716058,1606793470426,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606793796271,1606793549827,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606794167956,1606793921863,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606794263815,1606794017456,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606794630361,1606794383952,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606795039206,1606794792837,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606795198443,1606794952046,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606795201203,1606794954600,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606795391126,1606795144801,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606795860179,1606795613703,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606796312654,1606796066214,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606796398611,1606796153157,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606796463925,1606796217491,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606796640116,1606796393656,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606796941853,1606796695325,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606796977089,1606796730564,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606797278094,1606797033168,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606797744669,1606797498452,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606797793146,1606797546749,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606798211504,1606797965048,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1606798291616,1606798045162,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1606798364221,1606798117848,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1606799127295,1606798880835,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1606799166393,1606798919928,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606799324082,1606799078587,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606799429243,1606799183117,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606799595320,1606799349581,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606799690941,1606799444541,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606799878619,1606799633127,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606800090673,1606799845232,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606800230497,1606799984038,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606800367727,1606800121332,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606800525530,1606800279088,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606800845040,1606800599071,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606800989374,1606800742925,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606801133019,1606800886831,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606801419696,1606801173308,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606801840229,1606801593769,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606801957201,1606801711295,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606802081847,1606801836013,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606802211781,1606801966159,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606802356103,1606802109606,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606860274862,1606860028927,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606860293563,1606860048225,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606862320164,1606862254251,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606862532903,1606862466805,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606862608465,1606862542280,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606862749315,1606862683210,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606863109693,1606863043781,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606863295602,1606863229373,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606863391921,1606863325700,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606863475779,1606863409811,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606863565804,1606863499504,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606863642143,1606863575996,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606863725543,1606863659256,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606863837481,1606863771768,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606863909663,1606863843442,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606863991718,1606863925881,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606864062468,1606863996259,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606864182322,1606864116136,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606864283701,1606864217522,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606864369320,1606864303174,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606864726514,1606864660348,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606864821797,1606864755592,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606864904551,1606864838560,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606865006038,1606864939825,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606865602625,1606865536545,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606865704045,1606865637859,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606865800884,1606865734774,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606865882596,1606865816367,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606865985131,1606865918940,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606866077225,1606866011019,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606866163451,1606866097394,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606866305513,1606866240220,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606866723384,1606866657189,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606867285381,1606867219471,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606867527613,1606867461584,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606867616478,1606867550450,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606867693216,1606867627030,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606867763636,1606867697876,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606869941673,1606869875619,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606870041103,1606869974995,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606870142133,1606870076023,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606870228178,1606870162165,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606870465444,1606870399274,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606870541627,1606870475567,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606870634737,1606870568516,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606870693093,1606870627248,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606870770654,1606870704464,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606870851206,1606870785072,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606870959700,1606870893555,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606871179966,1606871113889,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606871333364,1606871267229,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606871475687,1606871409621,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606871561244,1606871495385,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606871639076,1606871573022,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606871731575,1606871665506,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606871830928,1606871765221,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606872062088,1606871995932,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606872161942,1606872095791,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606872229147,1606872163093,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606872374663,1606872308506,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606872596684,1606872530694,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606872677363,1606872614688,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606872877399,1606872811277,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606873025673,1606872959513,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606873486235,1606873420185,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606873616371,1606873550318,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606873810699,1606873744629,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606874634383,1606874568272,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606874679006,1606874612966,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1606874748954,1606874683037,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606874920980,1606874854987,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606875048287,1606874982254,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606876966320,1606876900227,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606877073463,1606877008313,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606877176940,1606877110935,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606877281535,1606877215997,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606877371613,1606877305860,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606877465915,1606877399822,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606877651221,1606877585238,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606877757282,1606877692397,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606877862121,1606877796066,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606877964090,1606877898104,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606878072009,1606878006023,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606878183933,1606878118103,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606878283933,1606878217961,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606878367698,1606878302084,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606878442862,1606878378664,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606878550876,1606878484787,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606878667869,1606878601924,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606878780017,1606878715006,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606878884424,1606878818506,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606879002013,1606878935906,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606879201648,1606879135528,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606879320027,1606879253937,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606879787840,1606879721808,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606879996437,1606879930445,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606880116374,1606880050329,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606880470197,1606880404177,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606880677664,1606880611656,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606880792223,1606880726258,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606881173462,1606881107481,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606881288468,1606881223419,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606881390514,1606881324542,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606881496938,1606881431278,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606881861805,1606881795776,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606881972198,1606881906273,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606882481045,1606882418356,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606882587573,1606882521724,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606882691176,1606882626231,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606882805051,1606882739067,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606882990934,1606882924920,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606883101216,1606883035281,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606883511624,1606883445741,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606883665298,1606883599415,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606883781128,1606883715200,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606883912108,1606883846401,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606884019010,1606883952987,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606884445779,1606884379841,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606884546393,1606884480372,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606884656562,1606884590607,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606884887636,1606884822592,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606885074920,1606885008982,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606885603701,1606885537806,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606885709883,1606885646396,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606885810829,1606885744914,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606886066284,1606886000302,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606886252514,1606886187480,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606886531288,1606886465620,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606886738861,1606886672879,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606887016416,1606886950470,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606887128405,1606887062511,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606887242115,1606887176154,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606887409922,1606887343986,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606946984264,1606946919108,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606947092787,1606947028016,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606947415868,1606947350529,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606947525668,1606947460544,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606947603855,1606947538628,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606947679833,1606947614916,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606948805075,1606948739823,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606948879225,1606948814034,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606949117297,1606949052069,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606949244505,1606949179371,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606949322397,1606949258097,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606949406531,1606949341325,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606949474434,1606949410444,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606949655563,1606949590275,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606949725184,1606949660980,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606949788889,1606949723655,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606950880208,1606950815046,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606950968298,1606950905303,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951049906,1606950984658,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951155467,1606951090217,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951229170,1606951164004,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951320466,1606951255376,prijem,932
