,beat,end_beat,locLat_start,locLon_start,locLat_end,locLon_end,start,start_type,end,end_type
110,1606478498,1606478631,50.5297809,14.070978,50.5294929,14.0708079,,,,
111,1606478645,1606478708,50.52978529999999,14.0709661,50.52947800000001,14.0708187,,,,
112,1606478720,1606478806,50.529795,14.0709861,50.529489,14.070802100000002,,,,
113,1606478817,1606478887,50.5296823,14.070854800000001,50.529553,14.070762400000001,,,,
114,1606478953,1606479005,50.529684100000004,14.0708451,50.5295638,14.0707813,,,,
115,1606479011,1606479182,50.5296851,14.070832999999999,50.5295782,14.070767000000002,,,,
116,1606479253,1606479308,50.5296634,14.070800400000001,50.5295154,14.0707685,,,,
117,1606479459,1606479507,50.5296809,14.0707699,50.5295081,14.070791,Hala schlosser,budova,,
118,1606479570,1606479613,50.529672,14.070780599999999,50.5295183,14.0707962,Hala schlosser,budova,,
119,1606479664,1606479699,50.5296565,14.0708075,50.529522799999995,14.070812300000002,,,,
120,1606479791,1606479832,50.529669299999995,14.0707796,50.529517,14.070796599999998,Hala schlosser,budova,,
121,1606480278,1606480329,50.5296924,14.0707836,50.529536900000004,14.0707715,Hala schlosser,budova,,
122,1606480794,1606480844,50.5296914,14.070794699999999,50.5295312,14.0707536,Hala schlosser,budova,,
123,1606480867,1606480935,50.5296994,14.070789999999999,50.52928970000001,14.0712244,Hala schlosser,budova,,
124,1606481084,1606481114,50.529915700000004,14.0700728,50.5300136,14.070027300000001,,,,
125,1606481148,1606481202,50.5297023,14.0707915,50.5292653,14.071138099999999,Hala schlosser,budova,B-01 07-12,sklad
126,1606481230,1606481288,50.529675,14.0707878,50.5292896,14.071189000000002,Hala schlosser,budova,,
127,1606481308,1606481356,50.5296864,14.0707651,50.529292,14.0711971,Hala schlosser,budova,,
128,1606481411,1606481483,50.5306213,14.0687111,50.5299304,14.0700215,Sklad XXX palet,sklad,,
129,1606481774,1606481830,50.529696799999996,14.070813099999999,50.52929260000001,14.071210800000001,Hala schlosser,budova,,
130,1606481867,1606481917,50.529705799999995,14.0707875,50.529247,14.0711098,Hala schlosser,budova,B-01 07-12,sklad
131,1606481973,1606482027,50.5296929,14.070787900000001,50.529263799999995,14.071134200000001,Hala schlosser,budova,B-01 07-12,sklad
132,1606482054,1606482101,50.529696200000004,14.070789900000001,50.529299200000004,14.0712144,Hala schlosser,budova,,
133,1606952690,1606952740,50.529730799999996,14.070868599999999,50.5292705,14.0711902,Hala schlosser,budova,B-01 07-12,sklad
134,1606952769,1606952827,50.5297097,14.0708524,50.5292524,14.0711672,,,B-01 07-12,sklad
135,1606952853,1606952906,50.529696200000004,14.0708419,50.5292555,14.0711712,,,B-01 07-12,sklad
136,1606952937,1606952991,50.5296849,14.070806,50.5292875,14.071192000000002,Hala schlosser,budova,,
137,1606953008,1606953064,50.5296869,14.070809400000002,50.5292466,14.0711674,Hala schlosser,budova,B-01 07-12,sklad
138,1606953092,1606953146,50.529680400000004,14.070789999999999,50.5292795,14.0712062,Hala schlosser,budova,,
139,1606953167,1606953222,50.5296798,14.0707813,50.529261,14.0711825,Hala schlosser,budova,B-01 07-12,sklad
140,1606953469,1606953536,50.529669399999996,14.0707756,50.529291,14.071202800000002,Hala schlosser,budova,,
141,1606953555,1606953615,50.529687700000004,14.0707961,50.529275299999995,14.07124,Hala schlosser,budova,,
142,1606953851,1606953948,50.5296836,14.0707964,50.5292789,14.071203599999999,Hala schlosser,budova,,
143,1606953984,1606954040,50.5296869,14.0708006,50.5292989,14.0712136,Hala schlosser,budova,,
144,1606954062,1606954106,50.529677899999996,14.0707837,50.5293284,14.0711677,Hala schlosser,budova,,
