,Unnamed: 0,zarizeni,uzivatel,lokace_pred,lokace_pred_typ,lokace_po,lokace_po_typ,cas_klient,cas_server,typ_operace,vyrobek,t_diff,corr_t_diff,cas_real,jizda,prev_vykladka_dt,next_nakladka_dt,prev_nakladka_dt,next_vykladka_dt,next_nakladka_vzdalenost,prev_nakladka_vzdalenost
175,175,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606469829529,1606469807798,prijem,932,"-21,731","-21,51",1606469808019,47,,,-72,119,,0
176,176,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606469910391,1606469888679,prijem,932,"-21,712","-21,53",1606469888861,47,,,-153,38,,"2,98587174780729"
177,177,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606470115838,1606470094135,prijem,932,"-21,703","-21,53",1606470094308,49,,,-7,92,,"11,922746545851"
178,178,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606470179044,1606470157400,prijem,932,"-21,644","-21,55",1606470157494,49,,,-70,29,,"79,7569066797385"
179,179,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606474159270,1606474138070,prijem,932,"-21,2","-21,55",1606474137720,88,-147,191,,,"143,461444333374",
180,180,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606474255112,1606474233518,prijem,932,"-21,594","-21,55",1606474233562,88,-243,95,,,"143,461444333374",
181,181,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606474364829,1606474343456,prijem,932,"-21,373","-21,55",1606474343279,88,,,-14,58,,"0,795189071343371"
182,182,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606474460521,1606474438861,prijem,932,"-21,66","-21,6",1606474438921,89,,,-3,46,,"0,189387108253492"
183,183,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606474586059,1606474564469,prijem,932,"-21,59","-21,58",1606474564479,90,,,-58,4,,"41,6576053025221"
184,184,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606474638732,1606474617260,prijem,932,"-21,472","-21,58",1606474617152,91,,,-19,29,,"15,7246430889049"
185,185,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606474887643,1606474865980,prijem,932,"-21,663","-21,51",1606474866133,94,,,-29,17,,"39,3378032634271"
186,186,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606474974726,1606474953092,prijem,932,"-21,634","-21,5",1606474953226,,,,,,,
187,187,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606475045455,1606475023786,prijem,932,"-21,669","-21,53",1606475023925,,,,,,,
188,188,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606475120220,1606475098541,prijem,932,"-21,679","-21,53",1606475098690,,,,,,,
189,189,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606475187585,1606475165913,prijem,932,"-21,672","-21,51",1606475166075,,,,,,,
190,190,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606475270438,1606475248935,prijem,932,"-21,503","-21,5",1606475248938,,,,,,,
191,191,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606475324979,1606475303303,prijem,932,"-21,676","-21,43",1606475303549,95,-421,287,,,"9,26567291333238",
192,192,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606475406324,1606475385669,prijem,932,"-20,655","-21,44",1606475384884,95,-502,206,,,"9,26567291333238",
193,193,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606475485455,1606475464043,prijem,932,"-21,412","-21,37",1606475464085,95,-581,127,,,"9,26567291333238",
194,194,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606475596451,1606475574789,prijem,932,"-21,662","-21,36",1606475575091,95,-692,16,,,"8,38490608897627",
195,195,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606475736647,1606475714956,prijem,932,"-21,691","-21,35",1606475715297,,,,,,,
196,196,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606475783307,1606475762270,prijem,932,"-21,037","-21,36",1606475761947,96,-152,291,,,"141,953148251732",
197,197,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606475849796,1606475828237,prijem,932,"-21,559","-21,35",1606475828446,96,-218,225,,,"38,4455122210605",
198,198,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606475954184,1606475933668,prijem,932,"-20,516","-21,35",1606475932834,96,-323,120,,,"6,07075863318399",
199,199,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606476020519,1606475999010,prijem,932,"-21,509","-20,86",1606475999659,96,-390,53,,,"4,85639769347072",
200,200,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606476098432,1606476077816,prijem,932,"-20,616","-20,91",1606476077522,96,,,-25,121,,"23,2005019780857"
201,201,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606476175121,1606476153614,prijem,932,"-21,507","-20,86",1606476154261,96,,,-101,45,,"135,248077888221"
202,202,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606476275139,1606476253541,prijem,932,"-21,598","-20,85",1606476254289,97,-55,16,,,"62,2325637702414",
203,203,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606476326640,1606476304916,prijem,932,"-21,724","-20,84",1606476305800,97,,,-36,9,,"43,4208051179819"
204,204,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606476418253,1606476396685,prijem,932,"-21,568","-20,88",1606476397373,99,,,-2,41,,"0,668969219158642"
205,205,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606476496294,1606476474792,prijem,932,"-21,502","-20,85",1606476475444,100,,,-22,41,,"21,3120301501274"
206,206,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606476570401,1606476556070,prijem,932,"-14,331","-20,93",1606476549471,101,-33,99,,,"19,801339460873",
207,207,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606476657230,1606476635793,prijem,932,"-21,437","-20,94",1606476636290,101,-120,12,,,"34,7927294535918",
208,208,DEV01,19907,B-06-01-01,stroj,A-03-01-03,umisteni,1606476986780,1606476966161,prijem,165,"-20,619","-21,02",1606476965760,103,-91,143,,,"51,9544505404808",
209,209,DEV01,19907,B-06-01-01,stroj,A-03-01-03,umisteni,1606477127523,1606477105998,prijem,932,"-21,525","-21,01",1606477106513,103,-232,2,,,"0,014159999904223",
210,210,DEV01,19907,B-06-01-01,stroj,A-03-01-03,umisteni,1606477187637,1606477166057,prijem,932,"-21,58",-21,1606477166637,104,-16,157,,,"6,07597666754417",
211,211,DEV01,19907,B-06-01-01,stroj,A-03-01-03,umisteni,1606477960782,1606477939132,prijem,932,"-21,65","-20,99",1606477939792,,,,,,,
212,212,DEV01,19907,A-03-01-03,umisteni,B-01-01-10,umisteni,1606478002089,1606477980953,presun,932,"-21,136","-20,98",1606477981109,,,,,,,
213,213,DEV01,19907,A-03-01-03,umisteni,B-01-01-10,umisteni,1606478004168,1606477982523,presun,932,"-21,645","-20,99",1606477983178,,,,,,,
214,214,DEV01,19907,A-03-01-03,umisteni,B-01-01-10,umisteni,1606478005264,1606477983560,presun,932,"-21,704","-21,47",1606477983794,,,,,,,
215,215,DEV01,19907,B-01-01-10,umisteni,B-01-01-10,umisteni,1606478006350,1606477984644,presun,932,"-21,706","-21,48",1606477984870,,,,,,,
216,216,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606478068814,1606478047336,prijem,932,"-21,478","-21,54",1606478047274,,,,,,,
217,217,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606478151577,1606478130150,prijem,932,"-21,427","-21,55",1606478130027,108,-212,230,,,"66,3705061249763",
218,218,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606478234497,1606478213025,prijem,932,"-21,472","-21,53",1606478212967,108,-295,147,,,"63,0503667070024",
219,219,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606478296954,1606478275505,prijem,932,"-21,449","-21,53",1606478275424,108,-357,85,,,"25,6084700634977",
220,220,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606478391454,1606478369784,prijem,932,"-21,67","-21,55",1606478369904,108,,,-10,28,,"7,87314172616715"
221,221,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606478467170,1606478445619,prijem,932,"-21,551","-21,55",1606478445620,109,,,-32,26,,"33,9002624577615"
222,222,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606479900752,1606479879129,prijem,932,"-21,623","-21,54",1606479879212,,,,,,,
223,223,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606479961662,1606479940128,prijem,932,"-21,534","-21,53",1606479940132,,,,,,,
224,224,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606480025524,1606480003952,prijem,932,"-21,572","-21,53",1606480003994,121,-172,274,,,"8,49601405301484",
225,225,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606480084284,1606480062877,prijem,932,"-21,407","-21,54",1606480062744,121,-231,215,,,"8,52028563373799",
226,226,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606480278797,1606480257289,prijem,932,"-21,508","-21,55",1606480257247,121,-425,21,,,"9,56740292000634",
227,227,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606481536248,1606481514768,prijem,932,"-21,48","-21,54",1606481514708,129,-32,259,,,"181,53094765346",
228,228,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606481988822,1606481967223,prijem,932,"-21,599","-21,51",1606481967312,131,-50,6,,,"8,73458820155562",
229,229,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606482048764,1606482027140,prijem,932,"-21,624","-21,52",1606482027244,131,,,-54,0,,"53,6846358697907"
230,230,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606482216180,1606482194657,prijem,932,"-21,523","-21,51",1606482194670,,,,,,,
231,231,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606482277160,1606482255657,prijem,932,"-21,503","-21,5",1606482255660,,,,,,,
232,232,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606482388047,1606482366440,prijem,932,"-21,607","-21,5",1606482366547,,,,,,,
233,233,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606482452898,1606482431362,prijem,932,"-21,536","-21,51",1606482431388,,,,,,,
234,234,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606482524387,1606482502990,prijem,932,"-21,397","-21,51",1606482502877,,,,,,,
235,235,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606482598125,1606482576885,prijem,932,"-21,24","-20,87",1606482577255,,,,,,,
236,236,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606482640934,1606482619339,prijem,932,"-21,595","-20,87",1606482620064,,,,,,,
237,237,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606482824805,1606482803256,prijem,932,"-21,549","-20,86",1606482803945,,,,,,,
238,238,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606482887256,1606482865825,prijem,932,"-21,431","-20,83",1606482866426,,,,,,,
239,239,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606483093193,1606483071740,prijem,932,"-21,453","-20,83",1606483072363,,,,,,,
240,240,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606483231897,1606483210322,prijem,932,"-21,575","-20,79",1606483211107,,,,,,,
241,241,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606483318679,1606483297158,prijem,932,"-21,521","-20,79",1606483297889,,,,,,,
242,242,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606483423880,1606483411922,prijem,932,"-11,958","-20,59",1606483403290,,,,,,,
243,243,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606483921540,1606483899984,prijem,932,"-21,556","-20,61",1606483900930,,,,,,,
244,244,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606483970960,1606483949451,prijem,932,"-21,509","-20,57",1606483950390,,,,,,,
245,245,DEV01,19907,B-06-01-01,stroj,B-01-01-07,umisteni,1606484432333,1606484411270,prijem,932,"-21,063","-20,54",1606484411793,,,,,,,
246,246,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606484525561,1606484504033,prijem,932,"-21,528","-20,47",1606484505091,,,,,,,
247,247,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606484779172,1606484758177,prijem,932,"-20,995","-20,4",1606484758772,,,,,,,
248,248,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606484871081,1606484849540,prijem,932,"-21,541","-20,3",1606484850781,,,,,,,
249,249,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606485406098,1606485387834,prijem,932,"-18,264","-20,19",1606485385908,,,,,,,
250,250,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606485497859,1606485476277,prijem,932,"-21,582","-21,01",1606485476849,,,,,,,
251,251,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606485609590,1606485588631,prijem,932,"-20,959","-20,95",1606485588640,,,,,,,
252,252,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606485688549,1606485667431,prijem,932,"-21,118","-20,88",1606485667669,,,,,,,
253,253,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606775150774,1606774904317,prijem,932,"-246,457","-246,62",1606774904154,,,,,,,
254,254,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606775276094,1606775029406,prijem,932,"-246,688","-246,63",1606775029464,,,,,,,
255,255,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606775341660,1606775095055,prijem,932,"-246,605","-246,64",1606775095020,,,,,,,
256,256,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606775414925,1606775168181,prijem,932,"-246,744","-246,63",1606775168295,,,,,,,
257,257,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606775501111,1606775254493,prijem,932,"-246,618","-246,61",1606775254501,,,,,,,
258,258,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606776139022,1606775892347,prijem,932,"-246,675","-246,61",1606775892412,,,,,,,
259,259,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606776316841,1606776070234,prijem,932,"-246,607","-246,62",1606776070221,,,,,,,
260,260,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606776566503,1606776319897,prijem,932,"-246,606","-246,63",1606776319873,,,,,,,
261,261,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606776605201,1606776358566,prijem,932,"-246,635","-246,65",1606776358551,,,,,,,
262,262,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606776606308,1606776359583,prijem,932,"-246,725","-246,65",1606776359658,,,,,,,
263,263,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606776772719,1606776526103,prijem,932,"-246,616","-246,65",1606776526069,,,,,,,
264,264,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606776910411,1606776664101,prijem,932,"-246,31","-246,65",1606776663761,,,,,,,
265,265,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606777865116,1606777618452,prijem,932,"-246,664","-246,65",1606777618466,,,,,,,
266,266,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606777867427,1606777620668,prijem,932,"-246,759","-246,64",1606777620787,,,,,,,
267,267,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606777869180,1606777622458,prijem,932,"-246,722","-246,64",1606777622540,,,,,,,
268,268,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606777871938,1606777625224,prijem,932,"-246,714","-246,65",1606777625288,,,,,,,
269,269,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606777874151,1606777627440,prijem,932,"-246,711","-246,65",1606777627501,,,,,,,
270,270,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606777877230,1606777630519,prijem,932,"-246,711","-246,65",1606777630580,,,,,,,
271,271,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606778086734,1606777840119,prijem,932,"-246,615","-246,66",1606777840074,,,,,,,
272,272,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606778949887,1606778703271,prijem,932,"-246,616","-246,68",1606778703207,,,,,,,
273,273,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779116553,1606778869943,prijem,932,"-246,61","-246,68",1606778869873,,,,,,,
274,274,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779233383,1606778986804,prijem,932,"-246,579","-246,66",1606778986723,,,,,,,
275,275,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779259981,1606779013250,prijem,932,"-246,731","-246,65",1606779013331,,,,,,,
276,276,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779266726,1606779020026,prijem,932,"-246,7","-246,65",1606779020076,,,,,,,
277,277,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779985001,1606779738317,prijem,932,"-246,684","-246,64",1606779738361,,,,,,,
278,278,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779987309,1606779740599,prijem,932,"-246,71","-246,64",1606779740669,,,,,,,
279,279,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779989376,1606779742692,prijem,932,"-246,684","-246,65",1606779742726,,,,,,,
280,280,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779992386,1606779745686,prijem,932,"-246,7","-246,64",1606779745746,,,,,,,
281,281,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606779994311,1606779747855,prijem,932,"-246,456","-246,65",1606779747661,,,,,,,
282,282,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606780786878,1606780540329,prijem,932,"-246,549","-246,65",1606780540228,,,,,,,
283,283,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606780788789,1606780542135,prijem,932,"-246,654","-246,63",1606780542159,,,,,,,
284,284,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606780792221,1606780545578,prijem,932,"-246,643","-246,6",1606780545621,,,,,,,
285,285,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606780794815,1606780548108,prijem,932,"-246,707","-246,58",1606780548235,,,,,,,
286,286,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606781118490,1606780871824,prijem,932,"-246,666","-246,58",1606780871910,,,,,,,
287,287,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606781189191,1606780942624,prijem,932,"-246,567","-246,56",1606780942631,,,,,,,
288,288,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606781726200,1606781479523,prijem,932,"-246,677","-246,55",1606781479650,,,,,,,
289,289,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606781728604,1606781481933,prijem,932,"-246,671","-246,55",1606781482054,,,,,,,
290,290,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606781899149,1606781652711,prijem,932,"-246,438","-246,56",1606781652589,,,,,,,
291,291,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783424572,1606783178331,prijem,932,"-246,241","-246,52",1606783178052,,,,,,,
292,292,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783498663,1606783252301,prijem,932,"-246,362","-246,51",1606783252153,,,,,,,
293,293,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783549883,1606783303273,prijem,932,"-246,61","-246,5",1606783303383,,,,,,,
294,294,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783614626,1606783368205,prijem,932,"-246,421","-246,48",1606783368146,,,,,,,
295,295,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783682159,1606783435574,prijem,932,"-246,585","-246,48",1606783435679,,,,,,,
296,296,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783778138,1606783531669,prijem,932,"-246,469","-246,47",1606783531668,,,,,,,
297,297,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783818011,1606783571349,prijem,932,"-246,662","-246,46",1606783571551,,,,,,,
298,298,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783929070,1606783683008,prijem,932,"-246,062","-246,48",1606783682590,,,,,,,
299,299,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606783973065,1606783726562,prijem,932,"-246,503","-246,43",1606783726635,,,,,,,
300,300,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606784062835,1606783816270,prijem,932,"-246,565","-246,45",1606783816385,,,,,,,
301,301,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606784217642,1606783971224,prijem,932,"-246,418","-246,37",1606783971272,,,,,,,
302,302,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606784339360,1606784092861,prijem,932,"-246,499","-246,38",1606784092980,,,,,,,
303,303,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606784389080,1606784142563,prijem,932,"-246,517","-246,38",1606784142700,,,,,,,
304,304,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606784525053,1606784278455,prijem,932,"-246,598","-246,38",1606784278673,,,,,,,
305,305,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606784815014,1606784568363,prijem,932,"-246,651","-246,38",1606784568634,,,,,,,
306,306,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606784926941,1606784681441,prijem,932,"-245,5","-246,38",1606784680561,,,,,,,
307,307,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606784966649,1606784719988,prijem,932,"-246,661","-246,39",1606784720259,,,,,,,
308,308,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606786461563,1606786216075,prijem,932,"-245,488","-246,39",1606786215173,,,,,,,
309,309,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606786577928,1606786331402,prijem,932,"-246,526","-246,41",1606786331518,,,,,,,
310,310,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606786615070,1606786368496,prijem,932,"-246,574","-246,36",1606786368710,,,,,,,
311,311,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606786789423,1606786542938,prijem,932,"-246,485","-246,35",1606786543073,,,,,,,
312,312,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606786843776,1606786597177,prijem,932,"-246,599","-246,33",1606786597446,,,,,,,
313,313,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606786989624,1606786743486,prijem,932,"-246,138","-246,31",1606786743314,,,,,,,
314,314,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606787023204,1606786776648,prijem,932,"-246,556","-246,34",1606786776864,,,,,,,
315,315,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1606787061646,1606786814987,prijem,932,"-246,659","-246,32",1606786815326,,,,,,,
316,316,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606787418597,1606787171972,prijem,932,"-246,625","-246,38",1606787172217,,,,,,,
317,317,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606787723549,1606787477714,prijem,932,"-245,835","-246,37",1606787477179,,,,,,,
318,318,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606787772880,1606787526481,prijem,932,"-246,399","-246,37",1606787526510,,,,,,,
319,319,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606788212896,1606787966597,prijem,932,"-246,299","-246,38",1606787966516,,,,,,,
320,320,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606788307099,1606788060764,prijem,932,"-246,335","-246,38",1606788060719,,,,,,,
321,321,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606788525471,1606788279611,prijem,932,"-245,86","-246,42",1606788279051,,,,,,,
322,322,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1606788577478,1606788331044,prijem,932,"-246,434","-246,42",1606788331058,,,,,,,
